game_id,Home_team,away_team,points_scored,passing_yards,rushing_yards,receiving_yards,touchdowns,receptions,fumbles_lost,expected_points,player_id
488,BAL,MIN,17,366,72,49,0,6,2,95,39997
489,WAS,MIA,12,153,184,161,4,5,2,42,40011
490,CIN,NYG,10,327,136,41,0,8,0,70,40011
491,ARI,LA,26,464,33,176,2,4,2,80,40011
492,NE,SF,11,144,127,164,2,8,0,79,40011
493,JAX,BAL,11,248,164,23,2,9,1,45,40011
494,LV,IND,41,416,38,175,2,2,2,48,40011
495,NO,HOU,48,55,33,25,4,2,2,81,40011
496,SF,NYG,32,219,90,120,4,3,1,89,40011
497,HOU,MIN,18,434,93,140,4,2,0,6,40017
498,SF,ARI,12,300,32,112,3,0,2,20,40017
499,CIN,WAS,20,321,18,188,2,4,2,23,40017
500,NYG,NYJ,17,494,137,184,4,6,1,2,40017
501,DAL,MIN,30,456,172,129,0,0,0,21,40017
502,MIA,DAL,22,126,4,5,4,0,2,87,40017
503,ATL,TEN,45,292,51,98,3,8,1,34,40017
504,CAR,ATL,39,133,9,52,0,7,2,79,40017
505,MIN,KC,34,51,7,130,4,2,2,61,40023
506,KC,SEA,35,495,172,166,1,0,2,77,40023
507,SEA,TEN,28,264,177,18,3,6,1,90,40023
508,DAL,LA,36,103,38,116,2,2,1,92,40023
509,NE,NYG,44,376,117,67,3,8,1,8,40023
510,IND,CIN,12,3,178,156,1,3,1,73,40023
511,LA,ARI,16,123,27,6,1,7,0,75,40023
512,JAX,GB,31,403,178,69,3,4,1,76,40023
513,NYJ,BAL,24,461,94,51,1,4,2,66,40024
514,CAR,MIN,15,332,32,57,1,4,1,0,40024
515,NYJ,NO,32,2,37,7,0,8,1,83,40024
516,NYJ,WAS,28,258,198,52,2,5,0,26,40024
517,ARI,NE,31,213,8,140,1,6,2,41,40024
518,WAS,IND,22,74,6,108,3,5,1,10,40024
519,CLE,LA,49,487,64,194,2,4,2,53,40024
520,TEN,IND,25,229,116,45,4,7,0,40,40024
521,HOU,WAS,38,225,48,40,0,1,1,82,40026
522,BAL,PHI,27,208,193,11,1,8,2,77,40026
523,BUF,LA,12,192,1,8,0,4,0,26,40026
524,MIA,CAR,45,437,0,97,1,7,1,45,40026
525,MIN,WAS,31,480,89,56,0,2,2,46,40026
526,MIN,MIA,37,53,129,7,2,4,1,25,40026
527,DAL,CIN,21,445,14,173,0,6,1,43,40026
528,DAL,MIA,42,172,17,10,2,3,0,42,40026
529,CAR,CIN,22,198,15,175,0,4,2,97,40030
530,ARI,KC,42,138,97,71,3,0,1,73,40030
531,NYG,PIT,45,479,109,141,4,1,0,56,40030
532,CHI,SEA,26,76,198,33,3,3,0,55,40030
533,CIN,MIA,26,86,43,10,2,0,0,19,40030
534,TEN,NYJ,12,395,42,9,0,7,0,48,40030
535,LV,DEN,35,372,81,191,2,8,2,37,40030
536,NO,TEN,10,340,193,100,0,8,2,61,40030
537,KC,HOU,38,91,171,157,1,1,1,54,40031
538,GB,HOU,48,301,195,188,2,9,2,71,40031
539,DET,CLE,31,278,197,43,0,4,0,5,40031
540,ARI,TEN,16,304,46,63,2,9,2,54,40031
541,LAC,NO,31,307,115,136,1,4,1,43,40031
542,CHI,DET,25,264,107,145,4,7,2,47,40031
543,NE,CHI,42,18,18,15,4,9,2,47,40031
544,MIA,MIN,33,219,153,198,3,9,0,79,40031
545,NO,NYJ,30,493,135,91,2,1,2,58,40039
546,LA,CLE,17,369,121,167,3,2,0,39,40039
547,ARI,MIN,17,42,95,62,2,1,2,19,40039
548,DEN,PIT,18,32,121,105,0,5,2,16,40039
549,ATL,DEN,41,109,196,185,1,1,0,81,40039
550,LA,ATL,46,481,180,174,3,2,2,15,40039
551,ATL,IND,26,148,10,78,3,4,2,57,40039
552,CAR,NYG,48,477,146,113,2,3,0,9,40039
553,LV,KC,35,6,65,158,2,9,0,93,40074
554,BUF,GB,48,392,89,122,4,7,1,63,40074
555,DEN,SEA,40,354,48,29,1,0,1,87,40074
556,GB,IND,10,203,183,173,4,0,1,37,40074
557,LV,ATL,47,301,86,95,0,5,1,31,40074
558,ATL,BAL,28,345,174,195,3,8,2,68,40074
559,MIN,SEA,21,147,148,197,3,8,0,56,40074
560,CAR,KC,32,142,21,89,4,5,1,54,40074
561,PHI,SF,38,81,84,123,3,1,1,99,40078
562,NE,NYJ,11,27,133,11,4,2,2,52,40078
563,BAL,LV,47,135,162,48,1,9,0,22,40078
564,ATL,BAL,24,100,142,88,4,4,2,89,40078
565,DAL,NYJ,26,407,6,53,2,0,0,56,40078
566,SEA,NYG,28,282,140,78,3,8,0,61,40078
567,SEA,HOU,31,444,71,155,3,0,1,72,40078
568,LV,DET,17,499,153,6,4,3,1,77,40078
569,NE,SEA,47,231,86,89,3,5,2,41,40095
570,WAS,TEN,23,395,113,11,3,9,2,71,40095
571,IND,HOU,32,226,94,5,2,2,1,39,40095
572,JAX,BAL,36,290,107,144,2,1,0,89,40095
573,CHI,NE,45,414,198,119,4,7,1,91,40095
574,CIN,GB,13,361,154,164,2,1,2,24,40095
575,ARI,CIN,38,5,58,9,0,9,1,98,40095
576,TEN,LV,31,476,163,147,0,8,2,52,40095
577,PHI,DEN,26,270,158,165,3,3,1,16,40107
578,TB,LA,31,455,96,140,2,5,2,67,40107
579,DET,CHI,20,202,74,52,0,8,1,68,40107
580,CIN,NYG,28,161,109,157,4,7,1,93,40107
581,SF,NO,26,328,139,67,4,1,1,91,40107
582,MIA,DAL,34,136,101,53,2,0,2,61,40107
583,SEA,LV,22,86,77,179,0,3,0,9,40107
584,DET,LA,15,488,122,108,2,3,0,24,40107
585,TEN,ATL,26,33,52,51,0,9,0,69,40138
586,PHI,LAC,27,290,89,106,3,5,1,1,40138
587,TB,ARI,22,222,187,169,1,9,0,66,40138
588,NO,CLE,45,408,64,71,4,9,1,59,40138
589,SEA,PHI,20,395,67,113,4,4,0,51,40138
590,CHI,HOU,42,199,0,9,4,3,1,1,40138
591,KC,HOU,49,153,131,143,2,5,2,56,40138
592,PIT,KC,31,385,77,149,1,2,1,31,40138
593,NYG,BUF,12,250,7,77,0,3,0,58,40149
594,SEA,PIT,17,73,160,55,1,6,2,84,40149
595,NYG,NO,45,383,126,65,3,7,1,14,40149
596,IND,HOU,19,392,84,53,4,8,0,96,40149
597,WAS,DEN,39,492,92,79,0,1,1,28,40149
598,NYG,HOU,30,14,185,83,2,6,0,11,40149
599,DAL,IND,33,10,140,172,1,2,1,2,40149
600,WAS,GB,48,39,167,137,1,5,0,82,40149
601,JAX,CIN,25,76,172,64,1,3,1,88,40166
602,LAC,DEN,48,354,191,180,3,1,2,62,40166
603,GB,DEN,34,372,75,58,0,8,0,83,40166
604,CLE,ATL,13,270,50,82,2,8,2,58,40166
605,DET,LV,22,373,54,115,1,6,1,13,40166
606,TEN,HOU,14,233,92,196,2,8,2,92,40166
607,DEN,MIA,49,214,55,40,4,3,0,29,40166
608,HOU,ARI,23,213,8,118,4,7,0,79,40166
609,NO,PHI,34,359,110,189,2,7,1,75,40171
610,PIT,DEN,30,138,5,132,3,4,1,58,40171
611,DEN,NE,44,78,190,124,2,2,2,34,40171
612,LA,TB,48,288,61,101,1,0,1,99,40171
613,PHI,SF,12,366,37,129,1,6,0,28,40171
614,MIN,SF,15,49,100,52,4,8,2,71,40171
615,DET,SF,23,72,93,126,3,8,0,90,40171
616,TB,PIT,28,328,118,97,1,4,0,44,40171
617,TEN,LA,30,281,42,118,3,7,2,24,40347
618,NYJ,NO,12,481,154,79,0,7,2,86,40347
619,DAL,SF,24,445,39,29,4,5,1,70,40347
620,BUF,LAC,21,163,124,112,0,5,1,6,40347
621,JAX,WAS,24,160,54,18,2,0,2,15,40347
622,KC,TB,27,180,181,78,2,8,1,6,40347
623,KC,TB,14,71,1,187,2,5,2,4,40347
624,NYJ,PIT,49,409,158,191,3,3,2,45,40347
625,CHI,LV,38,253,96,170,0,1,0,35,40488
626,MIA,CIN,38,441,76,141,4,8,0,83,40488
627,TEN,NE,17,391,145,44,3,1,0,35,40488
628,DAL,MIN,22,271,23,97,2,5,2,75,40488
629,TB,NYG,19,50,146,108,1,9,1,87,40488
630,DEN,DET,36,54,42,63,0,9,0,18,40488
631,PIT,NYJ,36,156,29,167,2,5,0,33,40488
632,TB,NE,19,113,42,136,2,0,1,17,40488
633,NO,BAL,43,155,92,132,4,3,0,49,40737
634,ARI,CHI,23,167,20,183,4,6,0,41,40737
635,BUF,CLE,17,254,140,185,2,5,1,33,40737
636,NYG,LA,37,228,56,109,4,8,0,82,40737
637,PIT,LV,41,179,127,187,1,8,0,10,40737
638,DET,DEN,32,146,59,31,2,1,2,75,40737
639,BAL,IND,48,75,29,81,3,2,1,97,40737
640,LA,JAX,40,30,8,146,3,9,2,19,40737
641,CLE,DAL,27,196,98,96,2,7,0,10,41069
642,IND,MIA,19,138,156,116,1,4,1,6,41069
643,BAL,WAS,21,255,169,147,0,9,0,58,41069
644,SEA,MIN,49,93,113,52,3,3,0,98,41069
645,CIN,JAX,31,271,83,167,3,0,1,51,41069
646,HOU,CHI,18,27,8,165,2,6,0,86,41069
647,MIA,BUF,48,110,78,97,4,7,0,76,41069
648,PIT,CHI,43,356,68,154,4,2,0,6,41069
649,WAS,KC,43,158,146,47,2,6,0,46,41227
650,NO,CAR,43,284,60,78,2,2,1,85,41227
651,BAL,TB,19,333,37,147,1,1,2,41,41227
652,TB,SEA,26,492,197,199,0,6,2,16,41227
653,SF,DEN,36,221,93,105,2,4,2,34,41227
654,NO,NYJ,35,127,32,31,0,5,0,62,41227
655,NYG,SEA,13,175,7,10,4,0,0,2,41227
656,IND,NE,27,305,158,185,1,3,2,36,41227
657,ARI,KC,20,430,116,33,2,3,1,25,41230
658,DET,WAS,42,347,81,23,4,8,1,17,41230
659,LAC,CHI,22,65,14,69,1,5,0,62,41230
660,CHI,LAC,41,394,16,122,2,1,1,32,41230
661,SF,DAL,36,160,0,121,1,1,1,52,41230
662,IND,ATL,39,83,173,178,4,9,1,21,41230
663,CLE,LAC,19,179,166,120,0,7,0,73,41230
664,GB,NYG,21,36,24,183,0,7,0,67,41230
665,BAL,BUF,24,87,125,191,3,6,0,8,41231
666,LV,NO,17,65,41,177,4,4,1,11,41231
667,JAX,ATL,20,191,150,90,2,9,2,50,41231
668,WAS,LA,31,25,137,10,4,5,2,71,41231
669,DET,MIA,19,300,126,110,3,0,2,50,41231
670,LV,JAX,19,251,149,35,2,3,1,65,41231
671,LAC,NYJ,37,279,163,135,4,8,2,12,41231
672,DAL,MIN,39,30,102,133,2,0,1,37,41231
673,CIN,ATL,21,308,179,42,4,0,0,52,41232
674,JAX,WAS,45,197,118,155,3,0,1,79,41232
675,LV,NYJ,14,291,45,146,3,5,1,58,41232
676,PHI,NO,24,459,146,124,2,7,0,57,41232
677,LA,BAL,11,394,22,171,1,8,2,14,41232
678,JAX,TB,21,458,136,104,2,3,1,93,41232
679,DET,PIT,27,344,103,61,2,3,0,90,41232
680,DET,NYJ,22,332,67,16,1,9,2,61,41232
681,NYJ,NE,20,337,44,64,0,1,2,99,41233
682,KC,MIN,32,272,195,73,2,8,1,74,41233
683,CAR,ARI,25,249,42,29,3,7,2,45,41233
684,TB,NYJ,36,481,109,7,2,0,0,69,41233
685,MIA,JAX,40,419,185,54,4,3,0,70,41233
686,ATL,CIN,10,168,182,137,1,4,2,58,41233
687,MIN,CIN,25,81,101,75,2,5,1,0,41233
688,BUF,HOU,40,375,24,63,3,2,0,46,41233
689,TEN,PHI,20,299,37,45,0,1,2,56,41235
690,ARI,TEN,18,350,8,119,4,6,0,48,41235
691,LA,WAS,21,297,166,146,1,1,2,12,41235
692,DET,SF,43,345,88,192,3,9,1,25,41235
693,TEN,IND,31,83,142,25,2,5,2,61,41235
694,NYG,HOU,26,370,114,163,0,6,0,99,41235
695,PHI,NO,42,100,168,74,1,4,0,92,41235
696,NYJ,CLE,43,327,123,192,0,1,2,66,41235
697,BAL,CLE,44,131,108,117,4,6,0,21,41237
698,JAX,DAL,13,44,11,91,3,8,1,17,41237
699,TEN,SEA,49,19,21,102,0,2,2,49,41237
700,NO,NE,38,215,3,1,4,1,2,57,41237
701,CAR,KC,15,411,35,129,1,1,2,93,41237
702,CAR,DEN,36,355,119,196,3,8,2,97,41237
703,LAC,DET,41,423,188,39,4,0,0,4,41237
704,GB,CAR,41,286,96,196,4,8,2,44,41237
705,PIT,NYJ,18,438,157,158,2,9,2,50,41239
706,BUF,JAX,42,4,194,26,2,3,2,76,41239
707,TEN,LV,19,375,59,13,0,9,1,36,41239
708,NE,CLE,10,92,185,63,3,3,1,74,41239
709,BUF,GB,32,208,44,0,0,1,0,69,41239
710,TEN,MIA,47,68,179,159,0,4,2,57,41239
711,PHI,NE,29,198,125,103,4,0,0,65,41239
712,MIA,JAX,27,140,32,95,3,4,1,17,41239
713,ARI,TB,24,355,38,138,2,7,0,45,41240
714,WAS,TEN,46,18,173,145,2,6,1,72,41240
715,MIA,TB,30,214,27,134,2,6,2,83,41240
716,NYG,IND,12,135,6,195,1,5,2,10,41240
717,TEN,LA,21,332,191,67,1,6,1,42,41240
718,PIT,IND,44,205,146,168,2,2,0,54,41240
719,KC,CLE,49,335,137,87,4,5,0,28,41240
720,GB,NYJ,34,179,114,140,4,5,2,88,41240
721,NO,DAL,11,432,186,102,3,0,0,50,41242
722,JAX,LAC,13,114,23,141,3,5,2,3,41242
723,BAL,PHI,43,409,167,69,0,8,1,55,41242
724,DAL,GB,36,385,54,193,4,9,2,32,41242
725,NYJ,CIN,37,326,19,106,3,8,2,40,41242
726,NYJ,LAC,42,447,61,95,1,3,0,27,41242
727,LA,CLE,40,466,48,186,1,9,0,86,41242
728,CIN,PIT,36,488,176,163,4,9,1,17,41242
729,SEA,GB,17,229,69,0,0,9,1,60,41243
730,NYG,BAL,35,292,31,12,0,7,1,30,41243
731,CAR,SF,41,222,21,23,2,3,0,10,41243
732,NYJ,PIT,48,405,192,83,3,5,2,12,41243
733,NYG,LV,19,374,122,71,0,4,2,55,41243
734,NYJ,TEN,48,94,102,199,2,4,2,76,41243
735,BUF,NYG,10,59,103,47,4,3,0,95,41243
736,DEN,PHI,23,366,126,96,0,1,1,45,41243
737,IND,LV,15,178,141,0,4,5,2,14,41245
738,PIT,NO,10,97,165,64,1,0,2,92,41245
739,SEA,BAL,46,270,29,31,4,1,0,48,41245
740,LA,DEN,33,25,28,9,1,1,0,40,41245
741,NYG,CAR,34,220,15,82,0,7,1,44,41245
742,NYG,NO,28,71,124,42,3,5,2,84,41245
743,CHI,KC,35,379,191,141,0,2,2,61,41245
744,LA,GB,15,195,168,93,0,0,1,94,41245
745,SEA,NO,38,222,182,150,1,1,2,26,41246
746,JAX,ARI,26,258,15,171,4,8,0,11,41246
747,DEN,CHI,14,470,6,88,1,1,2,39,41246
748,TB,PIT,11,403,197,80,4,7,2,24,41246
749,WAS,TEN,30,68,117,4,1,3,1,39,41246
750,KC,HOU,18,321,190,5,0,9,0,16,41246
751,CHI,LAC,14,423,41,61,0,6,1,75,41246
752,ATL,NE,48,248,100,1,1,1,0,62,41246
753,PHI,TEN,31,351,164,85,2,1,0,68,41257
754,NE,JAX,17,335,154,132,0,3,1,77,41257
755,ARI,KC,21,458,70,139,3,6,0,70,41257
756,TB,LAC,22,154,199,11,4,8,2,22,41257
757,LV,NE,21,239,87,63,2,2,1,44,41257
758,ARI,IND,20,218,126,162,2,5,1,47,41257
759,NO,ATL,37,322,167,26,0,0,0,44,41257
760,NYG,ARI,33,453,172,29,1,4,0,48,41257
761,PHI,BUF,25,348,167,194,1,9,0,46,41263
762,NYG,DAL,17,430,167,189,3,2,1,22,41263
763,LV,CIN,12,27,128,197,4,8,0,70,41263
764,BAL,TB,19,102,50,9,0,3,0,88,41263
765,PIT,MIA,30,464,190,195,0,8,2,13,41263
766,IND,KC,49,459,34,172,1,6,1,60,41263
767,LAC,KC,16,185,20,139,2,3,2,47,41263
768,CHI,SF,26,404,11,53,1,2,1,43,41263
769,KC,ATL,29,458,118,56,4,1,2,12,41264
770,IND,BUF,20,299,105,74,2,1,2,46,41264
771,NYG,SF,31,409,13,141,0,2,1,42,41264
772,SEA,NO,28,23,89,167,2,1,1,76,41264
773,PIT,DEN,19,453,16,106,2,8,1,29,41264
774,NYJ,NO,33,461,9,135,4,5,1,18,41264
775,TEN,IND,34,488,101,150,4,6,0,3,41264
776,KC,NO,25,331,7,180,2,8,1,66,41264
777,LA,NE,21,310,169,88,3,0,1,69,41265
778,LA,NYG,14,469,73,150,4,1,0,31,41265
779,DEN,BAL,20,496,179,59,0,2,2,89,41265
780,DAL,LAC,33,375,2,105,0,7,0,28,41265
781,BAL,MIA,49,369,187,46,3,8,0,48,41265
782,DEN,CLE,33,447,79,75,4,2,1,51,41265
783,TB,ATL,40,425,64,122,1,7,1,46,41265
784,TB,NYJ,17,448,56,15,4,9,2,25,41265
785,JAX,ARI,33,445,176,140,3,3,2,43,41269
786,DEN,BAL,18,493,105,161,3,9,2,62,41269
787,ATL,LAC,46,93,51,167,3,7,2,92,41269
788,BUF,NYJ,23,336,90,41,4,4,0,72,41269
789,MIA,SF,23,122,94,138,2,1,1,24,41269
790,LAC,DET,14,436,196,41,3,5,0,35,41269
791,DET,GB,18,77,70,88,1,0,1,7,41269
792,CAR,MIA,25,309,17,32,3,9,2,36,41269
793,NYG,LAC,35,163,146,95,1,9,1,48,41270
794,CIN,GB,49,480,16,130,3,8,2,40,41270
795,NYJ,MIA,23,59,99,160,1,1,2,42,41270
796,DET,PHI,29,265,54,111,2,4,2,16,41270
797,SEA,BUF,33,432,174,79,1,0,0,79,41270
798,WAS,LAC,19,87,51,179,3,9,0,11,41270
799,NYJ,WAS,43,285,141,34,4,9,2,31,41270
800,MIN,DAL,35,104,9,144,1,3,2,25,41270
801,DAL,SEA,41,441,21,68,3,0,1,67,41282
802,TB,LV,38,349,129,118,1,2,1,94,41282
803,CLE,PHI,12,170,51,121,0,6,2,58,41282
804,MIA,PIT,26,208,87,199,3,0,0,51,41282
805,SEA,ARI,40,206,69,149,4,8,1,97,41282
806,PIT,MIA,21,332,51,16,1,0,0,57,41282
807,ATL,NYG,28,357,61,193,3,2,0,70,41282
808,BUF,ATL,14,403,180,139,1,1,0,35,41282
809,ATL,LA,49,68,187,56,3,0,1,15,41290
810,ATL,DEN,35,299,43,161,0,8,0,39,41290
811,CIN,BAL,12,161,136,10,3,2,1,97,41290
812,LA,MIA,48,349,107,29,0,6,0,16,41290
813,KC,IND,13,205,196,96,3,6,1,88,41290
814,LAC,NO,31,468,72,199,2,2,1,3,41290
815,NYG,LV,13,152,159,106,2,5,2,41,41290
816,TEN,BAL,31,165,122,113,4,7,2,88,41290
817,HOU,MIA,17,244,77,33,4,2,0,37,41292
818,NO,GB,39,113,1,131,0,9,2,84,41292
819,HOU,NO,37,184,87,3,4,5,1,6,41292
820,KC,NO,12,377,94,121,1,8,0,93,41292
821,MIA,HOU,43,413,153,139,4,8,0,29,41292
822,MIA,NYJ,32,142,96,171,2,0,1,69,41292
823,MIN,NYG,34,28,41,133,1,7,1,66,41292
824,CHI,JAX,18,210,35,187,4,7,2,34,41292
825,ARI,LAC,44,103,33,121,1,1,2,41,41293
826,NYG,DET,16,327,40,16,1,3,0,13,41293
827,DEN,HOU,34,283,97,193,4,9,1,62,41293
828,IND,TB,33,247,79,173,2,9,2,66,41293
829,KC,MIN,42,287,191,151,4,1,1,42,41293
830,MIN,SF,11,252,53,124,2,1,2,35,41293
831,NE,JAX,28,273,5,11,3,2,2,91,41293
832,ATL,CIN,46,68,61,113,1,8,2,41,41293
833,CAR,ATL,19,111,109,37,1,1,1,78,41295
834,ATL,GB,18,333,138,112,4,6,1,75,41295
835,LAC,KC,19,233,36,148,2,4,0,94,41295
836,NE,NYJ,29,405,92,92,4,5,2,5,41295
837,SF,ATL,13,168,11,162,0,1,0,21,41295
838,JAX,WAS,13,99,142,136,4,5,2,13,41295
839,LAC,PIT,16,460,177,13,4,9,2,53,41295
840,DET,PIT,44,322,195,27,4,2,0,44,41295
841,IND,NO,18,276,17,127,1,6,0,22,41300
842,PIT,DAL,43,454,31,61,0,1,0,77,41300
843,ATL,CAR,24,214,120,167,2,2,2,39,41300
844,PIT,NYG,18,158,134,159,4,8,0,3,41300
845,MIN,LA,23,489,21,87,0,4,0,39,41300
846,ARI,HOU,48,115,186,162,2,7,0,2,41300
847,DEN,PIT,42,297,139,60,2,6,2,7,41300
848,LAC,LV,40,9,174,61,0,0,0,91,41300
849,IND,DET,49,149,33,183,0,0,1,54,41310
850,SEA,CAR,43,253,123,198,1,2,0,38,41310
851,NYG,LV,22,382,100,182,1,8,1,18,41310
852,ARI,WAS,37,287,103,29,2,7,0,35,41310
853,TEN,WAS,26,434,101,70,3,3,1,21,41310
854,DET,DAL,34,288,7,23,1,4,1,45,41310
855,PIT,SF,34,345,191,130,1,3,0,96,41310
856,IND,PHI,18,171,172,79,1,4,0,93,41310
857,DEN,CHI,20,396,179,3,0,9,2,25,41321
858,CLE,MIA,37,98,17,104,0,1,2,35,41321
859,MIN,DEN,39,180,122,19,2,7,2,75,41321
860,MIA,LAC,24,16,123,116,4,0,2,28,41321
861,ARI,BUF,42,408,26,54,3,5,0,69,41321
862,NYG,LV,48,262,171,85,3,4,1,1,41321
863,DET,DEN,18,444,78,188,3,1,0,65,41321
864,DET,NYJ,11,371,125,77,4,1,0,7,41321
865,CLE,NE,46,86,69,125,4,7,2,9,41325
866,PHI,CHI,15,57,138,198,4,7,2,49,41325
867,BAL,JAX,23,204,107,119,2,2,1,35,41325
868,WAS,DEN,14,425,149,12,2,8,2,28,41325
869,LAC,MIN,26,435,11,24,1,4,0,69,41325
870,BAL,TEN,42,188,133,124,3,0,1,25,41325
871,TEN,SF,19,102,74,76,2,0,0,5,41325
872,TB,DET,35,145,119,80,1,8,2,68,41325
873,KC,LA,46,167,175,193,0,4,1,0,41327
874,TB,PIT,18,189,1,15,2,4,0,13,41327
875,LV,BUF,32,261,62,21,2,3,0,20,41327
876,DEN,CLE,29,84,123,91,2,4,1,4,41327
877,GB,CAR,40,20,67,4,3,6,0,70,41327
878,TB,GB,31,163,139,194,3,4,0,27,41327
879,CAR,NE,12,158,169,121,0,0,0,12,41327
880,DAL,CAR,34,264,185,195,0,4,1,72,41327
881,CLE,NYG,42,157,22,191,1,2,0,56,41336
882,NYJ,LV,36,86,61,52,3,8,2,4,41336
883,DAL,CHI,27,191,83,136,3,8,0,88,41336
884,NYG,NE,30,338,89,18,3,4,0,75,41336
885,SF,KC,39,156,91,115,0,1,2,71,41336
886,NO,CHI,22,98,31,152,3,9,2,47,41336
887,HOU,LA,31,238,98,70,1,0,0,98,41336
888,GB,ATL,19,219,46,55,0,5,2,53,41336
889,DET,CIN,45,104,95,80,2,7,0,29,41341
890,ARI,BUF,28,498,149,101,4,2,2,19,41341
891,JAX,IND,39,418,161,119,2,4,2,73,41341
892,NYJ,SF,28,305,16,174,0,5,1,1,41341
893,GB,CAR,20,230,97,29,3,2,0,39,41341
894,MIN,BUF,47,391,50,32,3,1,1,39,41341
895,DEN,GB,33,410,162,85,0,1,1,63,41341
896,MIN,CHI,33,485,47,169,2,4,1,65,41341
897,KC,PHI,48,164,182,174,3,0,1,64,41349
898,DET,CAR,48,247,21,34,4,6,0,70,41349
899,CAR,MIA,27,282,165,188,3,5,1,47,41349
900,HOU,CIN,16,284,170,153,4,2,2,80,41349
901,LA,TEN,10,140,103,17,0,8,2,88,41349
902,MIN,SF,47,446,95,79,4,4,2,17,41349
903,HOU,PIT,35,277,74,91,0,9,0,39,41349
904,SEA,ATL,31,91,112,64,1,7,0,28,41349
905,CIN,KC,21,2,154,19,0,3,0,57,41361
906,KC,MIN,39,231,78,51,2,4,2,5,41361
907,NE,SEA,46,427,111,165,2,2,0,53,41361
908,IND,NE,43,249,80,73,2,3,1,55,41361
909,WAS,JAX,35,159,145,85,4,0,1,24,41361
910,CLE,DEN,32,303,88,176,4,7,2,35,41361
911,IND,LV,12,85,2,33,3,8,1,21,41361
912,DET,GB,16,188,146,58,3,2,1,35,41361
913,SEA,TB,41,100,22,185,1,7,1,46,41363
914,LAC,CHI,15,402,168,23,4,6,1,40,41363
915,NE,CAR,10,427,11,122,3,7,0,52,41363
916,MIN,TB,13,155,44,59,4,5,0,2,41363
917,CAR,BUF,29,377,45,68,2,4,2,4,41363
918,IND,CLE,10,219,40,116,4,2,1,99,41363
919,LAC,GB,31,95,176,144,0,7,1,76,41363
920,NO,CLE,17,134,176,174,4,5,2,85,41363
921,ATL,BAL,42,16,22,77,1,0,2,39,41369
922,CHI,SF,31,419,188,128,1,8,1,0,41369
923,GB,SF,31,289,114,39,2,2,0,78,41369
924,NO,MIA,21,353,70,116,3,1,2,24,41369
925,JAX,LAC,49,229,13,97,3,1,1,6,41369
926,CAR,CHI,45,463,189,175,2,7,2,79,41369
927,MIA,NYG,33,2,78,102,0,2,0,83,41369
928,ATL,BUF,27,1,140,45,1,6,2,55,41369
929,MIN,BAL,10,59,181,38,3,3,2,23,41390
930,LV,WAS,12,155,115,180,4,1,1,48,41390
931,BAL,DET,17,187,138,39,0,6,2,13,41390
932,BAL,DEN,33,473,39,87,2,0,0,20,41390
933,LA,BAL,25,212,179,46,4,1,1,42,41390
934,CAR,CIN,25,19,188,20,1,1,2,42,41390
935,CHI,MIN,37,289,173,126,2,1,2,12,41390
936,KC,SEA,14,143,61,132,4,3,1,41,41390
937,TEN,PIT,17,357,188,133,1,6,2,80,41403
938,SEA,WAS,47,26,190,158,4,4,0,77,41403
939,SEA,KC,48,218,174,23,3,5,2,21,41403
940,MIN,LA,41,207,59,185,0,4,2,6,41403
941,LV,DEN,24,402,44,154,4,8,1,80,41403
942,DEN,CIN,45,175,81,139,1,1,0,11,41403
943,WAS,DAL,41,335,87,174,2,7,0,45,41403
944,MIA,NYJ,15,29,85,15,1,0,1,84,41403
945,PIT,CHI,43,23,187,85,3,7,0,6,41464
946,CHI,GB,11,147,15,188,2,7,2,91,41464
947,GB,NO,39,367,21,52,0,4,1,6,41464
948,IND,NE,44,242,197,172,1,3,2,4,41464
949,MIN,DEN,38,239,47,0,2,4,2,82,41464
950,WAS,IND,40,207,180,115,2,6,2,16,41464
951,NYJ,DET,48,339,67,160,1,0,2,45,41464
952,BUF,DET,12,96,133,6,1,6,2,19,41464
953,NYG,LAC,46,229,90,18,3,6,2,9,41475
954,MIN,HOU,23,79,51,9,1,8,2,20,41475
955,LAC,ARI,31,446,182,143,3,1,2,53,41475
956,TEN,IND,32,361,94,107,1,3,1,20,41475
957,TEN,BUF,34,329,39,52,1,7,1,95,41475
958,GB,HOU,48,170,96,161,1,5,2,93,41475
959,BUF,TB,41,315,138,49,0,1,0,99,41475
960,MIA,NE,49,395,56,149,4,6,1,45,41475
961,DEN,TB,49,469,78,112,1,3,2,38,41532
962,CLE,DET,36,115,148,67,2,3,1,2,41532
963,NE,CHI,30,432,12,114,2,8,1,78,41532
964,ATL,LA,33,216,103,116,3,3,1,91,41532
965,PHI,CHI,23,460,34,63,3,5,0,59,41532
966,TB,WAS,29,266,140,149,3,4,1,67,41532
967,NYJ,HOU,13,248,33,65,3,8,2,23,41532
968,MIA,LV,15,99,178,7,2,7,0,70,41532
969,BUF,NO,47,364,68,144,1,2,1,71,41563
970,NYJ,NE,25,240,167,13,1,7,2,70,41563
971,BUF,WAS,23,35,191,9,1,4,2,19,41563
972,CIN,JAX,47,271,99,199,0,9,1,54,41563
973,SF,ARI,28,176,78,177,1,1,2,98,41563
974,CIN,CLE,22,374,78,19,2,0,0,25,41563
975,MIA,NE,37,478,107,41,2,1,1,16,41563
976,CAR,PIT,47,330,162,75,1,1,1,43,41563
